Use.bias Bias Pop.size Elite.prop Tourny.size Standardized.fitness Adjusted.fitness Hits
false 1.000000 1024 0.010000 5 30.113207 0.03214069 504
false 1.000000 1024 0.010000 7 261.98407 0.0038025116 84
true 0.000000 10240 0.000000 2 65.61881 0.015010775 248
true 0.000000 10240 0.000000 3 92.18446 0.010731403 176
true 0.000000 10240 0.000000 5 0.0 1.0 676
true 0.000000 10240 0.000000 7 57.938797 0.016966753 188
true 0.000000 1024 0.000000 2 261.98407 0.0038025116 84
true 0.000000 1024 0.000000 3 211.99962 0.004694844 104
true 0.000000 1024 0.000000 5 24.15754 0.039749514 562
true 0.000000 1024 0.000000 7 66.48225 0.014818712 96
true 0.000000 10240 0.010000 2 0.0 1.0 676
true 0.000000 10240 0.010000 3 0.0 1.0 676
true 0.000000 10240 0.010000 5 0.0 1.0 676
true 0.000000 10240 0.010000 7 0.0 1.0 676
true 0.000000 1024 0.010000 2 73.047966 0.013504759 180
true 0.000000 1024 0.010000 3 71.98631 0.013701199 179
true 0.000000 1024 0.010000 5 253.4621 0.0039298586 84
true 0.000000 1024 0.010000 7 142.03122 0.0069914805 266
true 0.250000 10240 0.000000 2 29.33364 0.0329667 492
true 0.250000 10240 0.000000 3 28.04236 0.034432463 504
true 0.250000 10240 0.000000 5 26.264034 0.03667836 580
true 0.250000 10240 0.000000 7 25.398474 0.03788098 584
true 0.250000 1024 0.000000 2 139.06519 0.007139533 40
true 0.250000 1024 0.000000 3 111.55652 0.008884425 120
true 0.250000 1024 0.000000 5 98.43564 0.010056756 312
true 0.250000 1024 0.000000 7 157.31339 0.0063165855 149
true 0.250000 10240 0.010000 2 29.034178 0.0332954 492
true 0.250000 10240 0.010000 3 34.184734 0.028421417 304
true 0.250000 10240 0.010000 5 65.82571 0.014964301 96
true 0.250000 10240 0.010000 7 19.633223 0.048465528 565
true 0.250000 1024 0.010000 2 54.857273 0.017902771 52
true 0.250000 1024 0.010000 3 260.56458 0.0038231476 85
true 0.250000 1024 0.010000 5 30.055983 0.032199915 512
true 0.250000 1024 0.010000 7 27.397057 0.035214916 564
true 0.500000 10240 0.000000 2 55.707035 0.017634496 102
true 0.500000 10240 0.000000 3 70.25449 0.014034202 180
true 0.500000 10240 0.000000 5 19.589106 0.048569374 480
true 0.500000 10240 0.000000 7 0.0 1.0 676
true 0.500000 1024 0.000000 2 175.76152 0.00565734 28
true 0.500000 1024 0.000000 3 228.1067 0.0043647783 97
true 0.500000 1024 0.000000 5 66.19998 0.014880956 212
true 0.500000 1024 0.000000 7 29.93248 0.03232848 504
true 0.500000 10240 0.010000 2 0.0 1.0 676
true 0.500000 10240 0.010000 3 0.0 1.0 676
true 0.500000 10240 0.010000 5 0.027585132 0.9731554 674
true 0.500000 10240 0.010000 7 0.0 1.0 676
true 0.500000 1024 0.010000 2 67.99334 0.014494153 192
true 0.500000 1024 0.010000 3 30.713089 0.03153272 516
true 0.500000 1024 0.010000 5 29.667824 0.032607466 508
true 0.500000 1024 0.010000 7 39.058872 0.02496326 224
true 0.750000 10240 0.000000 2 26.60369 0.03622704 588
true 0.750000 10240 0.000000 3 25.781334 0.037339438 580
true 0.750000 10240 0.000000 5 0.0 1.0 676
true 0.750000 10240 0.000000 7 28.968285 0.03336861 232
true 0.750000 1024 0.000000 2 233.01001 0.0042733215 122
true 0.750000 1024 0.000000 3 236.18083 0.0042161923 122
true 0.750000 1024 0.000000 5 229.36372 0.004340961 101
true 0.750000 1024 0.000000 7 150.65842 0.006593765 19
true 0.750000 10240 0.010000 2 0.0 1.0 676
true 0.750000 10240 0.010000 3 16.201048 0.058135994 502
true 0.750000 10240 0.010000 5 31.230114 0.031026883 240
true 0.750000 10240 0.010000 7 25.967674 0.03708143 560
true 0.750000 1024 0.010000 2 143.06508 0.0069413073 180
true 0.750000 1024 0.010000 3 243.13164 0.004096151 113
true 0.750000 1024 0.010000 5 261.56458 0.0038085869 84
true 0.750000 1024 0.010000 7 261.0304 0.003816351 84
true 1.000000 10240 0.000000 2 0.0 1.0 676
true 1.000000 10240 0.000000 3 0.0 1.0 676
true 1.000000 10240 0.000000 5 152.41757 0.006518158 122
true 1.000000 10240 0.000000 7 160.7328 0.0061830375 120
true 1.000000 1024 0.000000 2 130.21864 0.0076208683 136
true 1.000000 1024 0.000000 3 27.980324 0.034506172 556
true 1.000000 1024 0.000000 5 29.606163 0.032673158 524
true 1.000000 1024 0.000000 7 27.350075 0.035273276 568
true 1.000000 10240 0.010000 2 62.286755 0.015801094 118
true 1.000000 10240 0.010000 3 68.72339 0.014342389 206
true 1.000000 10240 0.010000 5 0.0 1.0 676
true 1.000000 10240 0.010000 7 250.65224 0.003973738 86
true 1.000000 1024 0.010000 2 74.065994 0.013321611 72
true 1.000000 1024 0.010000 3 235.76134 0.0042236624 124
true 1.000000 1024 0.010000 5 34.620754 0.028073521 336
true 1.000000 1024 0.010000 7 29.434938 0.032856975 514
false 1.000000 10240 0.000000 2 70.72602 0.013941942 72
false 1.000000 10240 0.000000 3 0.0 1.0 676
false 1.000000 10240 0.000000 5 26.465698 0.03640905 576
false 1.000000 10240 0.000000 7 17.0693 0.055342488 494
false 1.000000 1024 0.000000 2 181.29625 0.0054855766 16
false 1.000000 1024 0.000000 3 157.41661 0.0063124695 36
false 1.000000 1024 0.000000 5 152.11287 0.0065311296 120
false 1.000000 1024 0.000000 7 70.2288 0.014039265 76
false 1.000000 10240 0.010000 2 28.54245 0.033849597 512
false 1.000000 10240 0.010000 3 34.60963 0.02808229 544
false 1.000000 10240 0.010000 5 0.0 1.0 676
false 1.000000 10240 0.010000 7 17.422438 0.054281633 480
false 1.000000 1024 0.010000 2 45.112724 0.021685988 188
false 1.000000 1024 0.010000 3 123.632355 0.008023599 284
false 1.000000 1024 0.010000 5 28.134935 0.034323055 544
false 1.000000 1024 0.010000 7 253.99924 0.0039215805 89
true 0.000000 10240 0.000000 2 136.61057 0.0072668837 270
true 0.000000 10240 0.000000 3 42.037086 0.023235774 349
true 0.000000 10240 0.000000 5 0.0 1.0 676
true 0.000000 10240 0.000000 7 25.626236 0.037556943 584
true 0.000000 1024 0.000000 2 158.12033 0.006284552 36
true 0.000000 1024 0.000000 3 261.98407 0.0038025116 84
true 0.000000 1024 0.000000 5 28.147945 0.034307737 560
true 0.000000 1024 0.000000 7 44.355152 0.022048213 337
true 0.000000 10240 0.010000 2 0.0 1.0 676
true 0.000000 10240 0.010000 3 0.0 1.0 676
true 0.000000 10240 0.010000 5 0.0 1.0 676
true 0.000000 10240 0.010000 7 25.768562 0.037357256 584
true 0.000000 1024 0.010000 2 42.36057 0.023062428 304
true 0.000000 1024 0.010000 3 0.0 1.0 676
true 0.000000 1024 0.010000 5 56.831085 0.017291738 128
true 0.000000 1024 0.010000 7 92.83152 0.0106574 272
true 0.250000 10240 0.000000 2 53.78894 0.018251859 338
true 0.250000 10240 0.000000 3 0.0 1.0 676
true 0.250000 10240 0.000000 5 70.075195 0.014069606 181
true 0.250000 10240 0.000000 7 66.16264 0.014889229 197
true 0.250000 1024 0.000000 2 261.98407 0.0038025116 84
true 0.250000 1024 0.000000 3 26.495087 0.036370136 576
true 0.250000 1024 0.000000 5 146.90395 0.006761145 41
true 0.250000 1024 0.000000 7 0.0 1.0 676
true 0.250000 10240 0.010000 2 0.0 1.0 676
true 0.250000 10240 0.010000 3 0.0 1.0 676
true 0.250000 10240 0.010000 5 0.0 1.0 676
true 0.250000 10240 0.010000 7 27.215912 0.035440996 482
true 0.250000 1024 0.010000 2 237.18083 0.0041984906 122
true 0.250000 1024 0.010000 3 27.32027 0.0353104 564
true 0.250000 1024 0.010000 5 41.46511 0.023548743 280
true 0.250000 1024 0.010000 7 30.391033 0.03185623 548
true 0.500000 10240 0.000000 2 23.084713 0.04152011 78
true 0.500000 10240 0.000000 3 0.0 1.0 676
true 0.500000 10240 0.000000 5 22.341867 0.042841475 511
true 0.500000 10240 0.000000 7 62.14688 0.015836095 105
true 0.500000 1024 0.000000 2 258.98407 0.0038463895 87
true 0.500000 1024 0.000000 3 66.731026 0.014764283 64
true 0.500000 1024 0.000000 5 27.935863 0.03455919 540
true 0.500000 1024 0.000000 7 140.3735 0.007073461 160
true 0.500000 10240 0.010000 2 4.560396 0.1798433 600
true 0.500000 10240 0.010000 3 22.157017 0.043183457 100
true 0.500000 10240 0.010000 5 0.0 1.0 676
true 0.500000 10240 0.010000 7 0.0 1.0 676
true 0.500000 1024 0.010000 2 0.0 1.0 676
true 0.500000 1024 0.010000 3 63.319904 0.015547288 98
true 0.500000 1024 0.010000 5 5.5419393 0.15285987 660
true 0.500000 1024 0.010000 7 29.69263 0.03258111 284
true 0.750000 10240 0.000000 2 0.0 1.0 676
true 0.750000 10240 0.000000 3 52.882965 0.01855874 98
true 0.750000 10240 0.000000 5 21.502087 0.04444032 552
true 0.750000 10240 0.000000 7 19.464132 0.048865985 122
true 0.750000 1024 0.000000 2 55.294212 0.017763816 200
true 0.750000 1024 0.000000 3 29.704494 0.03256852 508
true 0.750000 1024 0.000000 5 255.98407 0.0038912918 87
true 0.750000 1024 0.000000 7 258.74435 0.0038499392 85
true 0.750000 10240 0.010000 2 22.622274 0.042332925 136
true 0.750000 10240 0.010000 3 26.102345 0.03689718 580
true 0.750000 10240 0.010000 5 0.0 1.0 676
true 0.750000 10240 0.010000 7 24.751472 0.03883273 534
true 0.750000 1024 0.010000 2 20.455566 0.046607953 288
true 0.750000 1024 0.010000 3 32.84191 0.02954916 504
true 0.750000 1024 0.010000 5 57.866463 0.016987601 100
true 0.750000 1024 0.010000 7 236.32391 0.0042136502 122
true 1.000000 10240 0.000000 2 29.246658 0.033061504 464
true 1.000000 10240 0.000000 3 0.0 1.0 676
true 1.000000 10240 0.000000 5 0.0 1.0 676
true 1.000000 10240 0.000000 7 21.263418 0.044916734 462
true 1.000000 1024 0.000000 2 30.713089 0.03153272 516
true 1.000000 1024 0.000000 3 255.17058 0.0039036486 87
true 1.000000 1024 0.000000 5 136.39497 0.007278287 253
true 1.000000 1024 0.000000 7 29.174221 0.03314087 312
true 1.000000 10240 0.010000 2 25.468775 0.037780367 588
true 1.000000 10240 0.010000 3 78.779396 0.012534564 225
true 1.000000 10240 0.010000 5 0.0 1.0 676
true 1.000000 10240 0.010000 7 147.81355 0.006719818 155
true 1.000000 1024 0.010000 2 73.794205 0.013370019 72
true 1.000000 1024 0.010000 3 162.50056 0.0061161867 44
true 1.000000 1024 0.010000 5 24.94752 0.03853933 464
true 1.000000 1024 0.010000 7 227.69362 0.0043726624 102
false 1.000000 10240 0.000000 2 98.58491 0.010041682 50
false 1.000000 10240 0.000000 3 70.53756 0.013978671 184
false 1.000000 10240 0.000000 5 26.14548 0.036838546 576
false 1.000000 10240 0.000000 7 0.0 1.0 676
false 1.000000 1024 0.000000 2 144.03436 0.0068949177 264
false 1.000000 1024 0.000000 3 66.58428 0.01479634 156
false 1.000000 1024 0.000000 5 131.45555 0.0075497027 106
false 1.000000 1024 0.000000 7 29.92724 0.032333955 504
false 1.000000 10240 0.010000 2 32.44191 0.029902598 506
false 1.000000 10240 0.010000 3 66.472595 0.014820832 63
false 1.000000 10240 0.010000 5 0.0 1.0 676
false 1.000000 10240 0.010000 7 24.299648 0.039526243 560
false 1.000000 1024 0.010000 2 158.12033 0.006284552 36
false 1.000000 1024 0.010000 3 238.18083 0.004180937 120
false 1.000000 1024 0.010000 5 130.79852 0.0075873383 190
false 1.000000 1024 0.010000 7 27.495108 0.035093743 560
true 0.000000 10240 0.000000 2 54.857273 0.017902771 52
true 0.000000 10240 0.000000 3 24.590752 0.039076615 558
true 0.000000 10240 0.000000 5 0.0 1.0 676
true 0.000000 10240 0.000000 7 0.0 1.0 676
true 0.000000 1024 0.000000 2 117.106834 0.008466911 28
true 0.000000 1024 0.000000 3 84.23911 0.011731704 56
true 0.000000 1024 0.000000 5 71.840065 0.013728708 179
true 0.000000 1024 0.000000 7 234.59212 0.004244624 122
true 0.000000 10240 0.010000 2 0.0 1.0 676
true 0.000000 10240 0.010000 3 5.0419393 0.16550978 661
true 0.000000 10240 0.010000 5 0.0 1.0 676
true 0.000000 10240 0.010000 7 0.0 1.0 676
true 0.000000 1024 0.010000 2 249.18083 0.003997109 112
true 0.000000 1024 0.010000 3 141.79124 0.0070032305 68
true 0.000000 1024 0.010000 5 54.451378 0.018033817 178
true 0.000000 1024 0.010000 7 93.27646 0.010607102 200
true 0.250000 10240 0.000000 2 70.2288 0.014039265 76
true 0.250000 10240 0.000000 3 0.0 1.0 676
true 0.250000 10240 0.000000 5 0.0 1.0 676
true 0.250000 10240 0.000000 7 13.154435 0.07064924 288
true 0.250000 1024 0.000000 2 100.30844 0.009870846 40
true 0.250000 1024 0.000000 3 235.20168 0.0042336704 124
true 0.250000 1024 0.000000 5 91.16497 0.010850109 27
true 0.250000 1024 0.000000 7 76.340965 0.012929758 64
true 0.250000 10240 0.010000 2 0.0 1.0 676
true 0.250000 10240 0.010000 3 0.0 1.0 676
true 0.250000 10240 0.010000 5 0.0 1.0 676
true 0.250000 10240 0.010000 7 0.0 1.0 676
true 0.250000 1024 0.010000 2 148.59276 0.0066848155 38
true 0.250000 1024 0.010000 3 146.39204 0.0067846267 46
true 0.250000 1024 0.010000 5 25.890583 0.03718774 580
true 0.250000 1024 0.010000 7 72.23794 0.013654126 158
true 0.500000 10240 0.000000 2 30.713089 0.03153272 516
true 0.500000 10240 0.000000 3 22.972704 0.04171411 580
true 0.500000 10240 0.000000 5 17.136 0.05513895 568
true 0.500000 10240 0.000000 7 0.0 1.0 676
true 0.500000 1024 0.000000 2 31.297565 0.030962085 504
true 0.500000 1024 0.000000 3 26.471697 0.0364011 538
true 0.500000 1024 0.000000 5 261.98407 0.0038025116 84
true 0.500000 1024 0.000000 7 110.88065 0.0089380955 124
true 0.500000 10240 0.010000 2 0.0 1.0 676
true 0.500000 10240 0.010000 3 24.601698 0.03905991 554
true 0.500000 10240 0.010000 5 0.0 1.0 676
true 0.500000 10240 0.010000 7 0.0 1.0 676
true 0.500000 1024 0.010000 2 255.53326 0.00389813 94
true 0.500000 1024 0.010000 3 260.98407 0.003817026 84
true 0.500000 1024 0.010000 5 30.93248 0.031316075 500
true 0.500000 1024 0.010000 7 261.98407 0.0038025116 84
true 0.750000 10240 0.000000 2 0.0 1.0 676
true 0.750000 10240 0.000000 3 25.392654 0.03788933 560
true 0.750000 10240 0.000000 5 0.0 1.0 676
true 0.750000 10240 0.000000 7 25.77764 0.03734459 546
true 0.750000 1024 0.000000 2 135.10622 0.007347203 260
true 0.750000 1024 0.000000 3 184.96713 0.0053772945 91
true 0.750000 1024 0.000000 5 30.462814 0.03178355 488
true 0.750000 1024 0.000000 7 0.0 1.0 676
true 0.750000 10240 0.010000 2 0.0 1.0 676
true 0.750000 10240 0.010000 3 49.93493 0.019632893 136
true 0.750000 10240 0.010000 5 0.0 1.0 676
true 0.750000 10240 0.010000 7 26.064766 0.03694841 584
true 0.750000 1024 0.010000 2 28.585983 0.03379979 528
true 0.750000 1024 0.010000 3 38.791447 0.025131028 350
true 0.750000 1024 0.010000 5 35.819862 0.027159255 308
true 0.750000 1024 0.010000 7 78.43525 0.01258887 130
true 1.000000 10240 0.000000 2 70.861786 0.013915602 182
true 1.000000 10240 0.000000 3 22.514502 0.04252695 504
true 1.000000 10240 0.000000 5 0.0 1.0 676
true 1.000000 10240 0.000000 7 17.922438 0.052847315 480
true 1.000000 1024 0.000000 2 256.60007 0.0038819865 96
true 1.000000 1024 0.000000 3 158.12033 0.006284552 36
true 1.000000 1024 0.000000 5 116.74135 0.008493193 23
true 1.000000 1024 0.000000 7 121.18548 0.008184278 286
true 1.000000 10240 0.010000 2 20.549248 0.046405334 524
true 1.000000 10240 0.010000 3 0.0 1.0 676
true 1.000000 10240 0.010000 5 0.0 1.0 676
true 1.000000 10240 0.010000 7 0.0 1.0 676
true 1.000000 1024 0.010000 2 158.12033 0.006284552 36
true 1.000000 1024 0.010000 3 0.0 1.0 676
true 1.000000 1024 0.010000 5 168.95227 0.0058840048 143
true 1.000000 1024 0.010000 7 70.2288 0.014039265 76
false 1.000000 10240 0.000000 2 160.8454 0.006178736 36
false 1.000000 10240 0.000000 3 69.80736 0.014122826 196
false 1.000000 10240 0.000000 5 0.0 1.0 676
false 1.000000 10240 0.000000 7 0.0 1.0 676
false 1.000000 1024 0.000000 2 261.98407 0.0038025116 84
false 1.000000 1024 0.000000 3 96.08939 0.010299786 0
false 1.000000 1024 0.000000 5 0.0 1.0 676
false 1.000000 1024 0.000000 7 145.12471 0.0068434696 76
false 1.000000 10240 0.010000 2 71.1099 0.013867721 178
false 1.000000 10240 0.010000 3 68.05595 0.014481012 197
false 1.000000 10240 0.010000 5 0.0 1.0 676
false 1.000000 10240 0.010000 7 44.992615 0.021742621 44
false 1.000000 1024 0.010000 2 66.48225 0.014818712 96
false 1.000000 1024 0.010000 3 32.766365 0.02961527 442
false 1.000000 1024 0.010000 5 261.98407 0.0038025116 84
false 1.000000 1024 0.010000 7 72.30066 0.013642442 180
true 0.000000 10240 0.000000 2 77.78822 0.012692252 61
true 0.000000 10240 0.000000 3 0.0 1.0 676
true 0.000000 10240 0.000000 5 0.0 1.0 676
true 0.000000 10240 0.000000 7 0.0 1.0 676
true 0.000000 1024 0.000000 2 158.12033 0.006284552 36
true 0.000000 1024 0.000000 3 243.35477 0.0040924107 123
true 0.000000 1024 0.000000 5 137.25743 0.0072328844 40
true 0.000000 1024 0.000000 7 143.58168 0.0069165058 263
true 0.000000 10240 0.010000 2 69.80736 0.014122826 196
true 0.000000 10240 0.010000 3 67.56701 0.014584273 197
true 0.000000 10240 0.010000 5 0.0 1.0 676
true 0.000000 10240 0.010000 7 0.0 1.0 676
true 0.000000 1024 0.010000 2 128.14946 0.007742967 36
true 0.000000 1024 0.010000 3 199.57657 0.0049856273 104
true 0.000000 1024 0.010000 5 30.669252 0.03157637 452
true 0.000000 1024 0.010000 7 28.432022 0.0339766 524
true 0.250000 10240 0.000000 2 0.0 1.0 676
true 0.250000 10240 0.000000 3 29.026651 0.03330375 540
true 0.250000 10240 0.000000 5 16.589106 0.056853373 484
true 0.250000 10240 0.000000 7 53.44226 0.018368084 224
true 0.250000 1024 0.000000 2 118.090416 0.008396981 312
true 0.250000 1024 0.000000 3 89.92656 0.010997887 28
true 0.250000 1024 0.000000 5 65.10356 0.015127778 72
true 0.250000 1024 0.000000 7 260.1449 0.0038292918 95
true 0.250000 10240 0.010000 2 0.0 1.0 676
true 0.250000 10240 0.010000 3 72.467896 0.013611387 170
true 0.250000 10240 0.010000 5 0.0 1.0 676
true 0.250000 10240 0.010000 7 218.18083 0.0045624427 134
true 0.250000 1024 0.010000 2 237.70769 0.004189224 100
true 0.250000 1024 0.010000 3 239.20757 0.0041630664 101
true 0.250000 1024 0.010000 5 259.67102 0.003836253 84
true 0.250000 1024 0.010000 7 27.499092 0.035088837 548
true 0.500000 10240 0.000000 2 70.43553 0.013998636 76
true 0.500000 10240 0.000000 3 26.392988 0.03650569 568
true 0.500000 10240 0.000000 5 0.0 1.0 676
true 0.500000 10240 0.000000 7 0.0 1.0 676
true 0.500000 1024 0.000000 2 260.98407 0.003817026 84
true 0.500000 1024 0.000000 3 98.946724 0.010005331 197
true 0.500000 1024 0.000000 5 215.58255 0.004617177 106
true 0.500000 1024 0.000000 7 260.18085 0.0038287647 104
true 0.500000 10240 0.010000 2 0.0 1.0 676
true 0.500000 10240 0.010000 3 0.0 1.0 676
true 0.500000 10240 0.010000 5 0.0 1.0 676
true 0.500000 10240 0.010000 7 22.44597 0.04265125 580
true 0.500000 1024 0.010000 2 249.08246 0.003998681 104
true 0.500000 1024 0.010000 3 51.206356 0.019154755 56
true 0.500000 1024 0.010000 5 38.208794 0.025504483 210
true 0.500000 1024 0.010000 7 130.11572 0.00762685 101
true 0.750000 10240 0.000000 2 36.347622 0.026775466 304
true 0.750000 10240 0.000000 3 0.0 1.0 676
true 0.750000 10240 0.000000 5 0.0 1.0 676
true 0.750000 10240 0.000000 7 25.318594 0.03799595 578
true 0.750000 1024 0.000000 2 219.45085 0.0045361584 105
true 0.750000 1024 0.000000 3 255.47241 0.0038990548 88
true 0.750000 1024 0.000000 5 221.3355 0.0044977074 106
true 0.750000 1024 0.000000 7 133.23465 0.0074496414 69
true 0.750000 10240 0.010000 2 0.0 1.0 676
true 0.750000 10240 0.010000 3 0.0 1.0 676
true 0.750000 10240 0.010000 5 52.08941 0.018836148 144
true 0.750000 10240 0.010000 7 11.286117 0.08139268 524
true 0.750000 1024 0.010000 2 31.518076 0.030752128 458
true 0.750000 1024 0.010000 3 254.58684 0.0039125644 89
true 0.750000 1024 0.010000 5 135.31076 0.007336178 272
true 0.750000 1024 0.010000 7 73.047966 0.013504759 180
true 1.000000 10240 0.000000 2 17.589106 0.05379495 480
true 1.000000 10240 0.000000 3 66.23511 0.014873182 188
true 1.000000 10240 0.000000 5 0.0 1.0 676
true 1.000000 10240 0.000000 7 0.0 1.0 676
true 1.000000 1024 0.000000 2 76.94814 0.012829042 64
true 1.000000 1024 0.000000 3 54.248093 0.018100172 424
true 1.000000 1024 0.000000 5 142.58272 0.0069646263 68
true 1.000000 1024 0.000000 7 25.894917 0.037181746 584
true 1.000000 10240 0.010000 2 0.0 1.0 676
true 1.000000 10240 0.010000 3 0.0 1.0 676
true 1.000000 10240 0.010000 5 6.019439 0.14246152 542
true 1.000000 10240 0.010000 7 0.020183258 0.9802161 676
true 1.000000 1024 0.010000 2 255.35449 0.0039008483 86
true 1.000000 1024 0.010000 3 0.0 1.0 676
true 1.000000 1024 0.010000 5 26.459505 0.03641726 572
true 1.000000 1024 0.010000 7 259.43204 0.0038397734 90
false 1.000000 10240 0.000000 2 106.369545 0.009313628 24
false 1.000000 10240 0.000000 3 25.736172 0.037402514 390
false 1.000000 10240 0.000000 5 112.582756 0.008804154 48
false 1.000000 10240 0.000000 7 26.009129 0.03702452 588
false 1.000000 1024 0.000000 2 241.1852 0.0041290717 20
false 1.000000 1024 0.000000 3 92.791824 0.01066191 284
false 1.000000 1024 0.000000 5 230.51906 0.004319299 100
false 1.000000 1024 0.000000 7 26.989717 0.035727408 572
false 1.000000 10240 0.010000 2 0.0 1.0 676
false 1.000000 10240 0.010000 3 25.840052 0.037257753 510
false 1.000000 10240 0.010000 5 68.53455 0.014381339 195
false 1.000000 10240 0.010000 7 25.708445 0.037441343 584
false 1.000000 1024 0.010000 2 121.41614 0.008168858 142
false 1.000000 1024 0.010000 3 30.93248 0.031316075 500
false 1.000000 1024 0.010000 5 236.75952 0.0042059305 104
false 1.000000 1024 0.010000 7 0.0 1.0 676
true 0.000000 10240 0.000000 2 89.92656 0.010997887 28
true 0.000000 10240 0.000000 3 27.300056 0.03533562 548
true 0.000000 10240 0.000000 5 67.21678 0.01465915 76
true 0.000000 10240 0.000000 7 16.942951 0.05573219 480
true 0.000000 1024 0.000000 2 268.18454 0.0037149235 0
true 0.000000 1024 0.000000 3 158.12033 0.006284552 36
true 0.000000 1024 0.000000 5 138.96225 0.0071447836 52
true 0.000000 1024 0.000000 7 262.67258 0.0037925825 84
true 0.000000 10240 0.010000 2 33.108578 0.029318139 504
true 0.000000 10240 0.010000 3 25.143396 0.038250577 578
true 0.000000 10240 0.010000 5 39.094402 0.024941137 232
true 0.000000 10240 0.010000 7 227.07219 0.004384577 114
true 0.000000 1024 0.010000 2 76.77437 0.012857706 120
true 0.000000 1024 0.010000 3 30.67561 0.031570032 500
true 0.000000 1024 0.010000 5 141.33789 0.007025536 84
true 0.000000 1024 0.010000 7 50.29846 0.019493762 82
true 0.250000 10240 0.000000 2 32.966198 0.029441034 504
true 0.250000 10240 0.000000 3 27.72042 0.03481843 556
true 0.250000 10240 0.000000 5 0.0 1.0 676
true 0.250000 10240 0.000000 7 0.0 1.0 676
true 0.250000 1024 0.000000 2 158.12033 0.006284552 36
true 0.250000 1024 0.000000 3 27.44196 0.035159323 568
true 0.250000 1024 0.000000 5 0.0 1.0 676
true 0.250000 1024 0.000000 7 26.41355 0.03647831 584
true 0.250000 10240 0.010000 2 0.0 1.0 676
true 0.250000 10240 0.010000 3 0.0 1.0 676
true 0.250000 10240 0.010000 5 55.467064 0.017709438 191
true 0.250000 10240 0.010000 7 25.76213 0.037366234 580
true 0.250000 1024 0.010000 2 29.07985 0.03324485 556
true 0.250000 1024 0.010000 3 0.0 1.0 676
true 0.250000 1024 0.010000 5 98.635735 0.01003656 240
true 0.250000 1024 0.010000 7 79.57044 0.012411499 53
true 0.500000 10240 0.000000 2 69.616196 0.014161058 196
true 0.500000 10240 0.000000 3 0.0 1.0 676
true 0.500000 10240 0.000000 5 0.0 1.0 676
true 0.500000 10240 0.000000 7 19.819317 0.048032317 580
true 0.500000 1024 0.000000 2 30.93248 0.031316075 500
true 0.500000 1024 0.000000 3 66.692604 0.014772663 58
true 0.500000 1024 0.000000 5 260.47217 0.0038244987 84
true 0.500000 1024 0.000000 7 59.974934 0.016400183 8
true 0.500000 10240 0.010000 2 0.0 1.0 676
true 0.500000 10240 0.010000 3 0.0 1.0 676
true 0.500000 10240 0.010000 5 0.0 1.0 676
true 0.500000 10240 0.010000 7 0.0 1.0 676
true 0.500000 1024 0.010000 2 260.98407 0.003817026 84
true 0.500000 1024 0.010000 3 54.259865 0.018096317 288
true 0.500000 1024 0.010000 5 22.99715 0.041671615 544
true 0.500000 1024 0.010000 7 67.740845 0.014547392 286
true 0.750000 10240 0.000000 2 0.0 1.0 676
true 0.750000 10240 0.000000 3 56.613632 0.017357003 56
true 0.750000 10240 0.000000 5 68.00963 0.014490732 203
true 0.750000 10240 0.000000 7 0.0 1.0 676
true 0.750000 1024 0.000000 2 142.67973 0.006959924 164
true 0.750000 1024 0.000000 3 35.819862 0.027159255 308
true 0.750000 1024 0.000000 5 248.68071 0.004005115 110
true 0.750000 1024 0.000000 7 68.87452 0.014311369 224
true 0.750000 10240 0.010000 2 54.004044 0.018180482 142
true 0.750000 10240 0.010000 3 0.0 1.0 676
true 0.750000 10240 0.010000 5 56.01042 0.017540652 108
true 0.750000 10240 0.010000 7 17.089106 0.055281892 482
true 0.750000 1024 0.010000 2 67.68981 0.0145582 76
true 0.750000 1024 0.010000 3 79.37857 0.012441127 290
true 0.750000 1024 0.010000 5 32.811398 0.029575827 356
true 0.750000 1024 0.010000 7 122.90727 0.008070551 184
true 1.000000 10240 0.000000 2 40.059437 0.024354937 248
true 1.000000 10240 0.000000 3 25.79015 0.03732715 584
true 1.000000 10240 0.000000 5 11.0838785 0.08275489 658
true 1.000000 10240 0.000000 7 19.987434 0.04764756 316
true 1.000000 1024 0.000000 2 44.697144 0.021883206 52
true 1.000000 1024 0.000000 3 30.93248 0.031316075 500
true 1.000000 1024 0.000000 5 261.98407 0.0038025116 84
true 1.000000 1024 0.000000 7 256.98325 0.0038762207 86
true 1.000000 10240 0.010000 2 26.943623 0.035786342 565
true 1.000000 10240 0.010000 3 25.840624 0.03725696 576
true 1.000000 10240 0.010000 5 24.50742 0.03920428 558
true 1.000000 10240 0.010000 7 69.636375 0.014157012 183
true 1.000000 1024 0.010000 2 160.51483 0.0061913817 141
true 1.000000 1024 0.010000 3 45.9633 0.021293223 276
true 1.000000 1024 0.010000 5 23.094929 0.04150251 428
true 1.000000 1024 0.010000 7 38.65689 0.025216298 360
false 1.000000 10240 0.000000 2 0.0 1.0 676
false 1.000000 10240 0.000000 3 107.55727 0.009211728 0
false 1.000000 10240 0.000000 5 1.4562366 0.4071269 624
false 1.000000 10240 0.000000 7 52.13335 0.01882057 270
false 1.000000 1024 0.000000 2 158.12033 0.006284552 36
false 1.000000 1024 0.000000 3 228.08882 0.004365119 101
false 1.000000 1024 0.000000 5 17.231298 0.054850727 508
