Generation	Bias	Standardized.fitness	Adjusted.fitness	Hits
30	false	7.0345793	0.12446202	9
31	false	6.931967	0.12607214	9
32	false	6.931967	0.12607214	9
33	false	6.931967	0.12607214	9
34	false	6.931967	0.12607214	9
35	false	6.8941164	0.12667662	5
36	false	6.8941164	0.12667662	5
37	false	6.6599474	0.13054919	5
38	false	6.6599474	0.13054919	5
39	false	6.6599474	0.13054919	5
40	false	6.5284095	0.13283019	4
41	false	6.459086	0.13406469	7
42	false	6.382296	0.13545921	8
43	false	6.0644794	0.14155325	9
44	false	6.0644794	0.14155325	9
45	false	6.0644794	0.14155325	9
46	false	6.0644794	0.14155325	9
47	false	5.782163	0.14744559	5
48	false	5.782163	0.14744559	5
49	false	5.782163	0.14744559	5
50	false	5.746298	0.14822945	5
0	true	25.96419	0.037086226	0
1	true	24.10348	0.039835114	1
2	true	24.10348	0.039835114	1
3	true	23.353062	0.041062597	2
4	true	23.317234	0.0411231	0
5	true	23.029776	0.041615035	0
6	true	22.333412	0.042857	1
7	true	22.333412	0.042857	1
8	true	22.19757	0.04310796	0
9	true	20.893784	0.045675065	0
10	true	20.130623	0.04732468	1
11	true	19.61339	0.048512157	0
12	true	19.222803	0.049449127	1
13	true	17.51536	0.05400921	2
14	true	17.51536	0.05400921	2
15	true	16.37354	0.05755879	3
16	true	15.240628	0.061573975	1
17	true	14.528245	0.06439878	2
18	true	13.405589	0.0694175	5
19	true	13.395108	0.069468044	11
20	true	13.174158	0.070550926	2
21	true	12.884291	0.072023846	5
22	true	12.582528	0.073624	9
23	true	12.524738	0.073938586	5
24	true	12.490826	0.07412445	7
25	true	10.253321	0.08886266	2
26	true	10.253321	0.08886266	2
27	true	9.893093	0.09180129	1
28	true	9.893093	0.09180129	1
29	true	9.893093	0.09180129	1
30	true	8.4944935	0.10532421	2
31	true	8.4944935	0.10532421	2
32	true	8.160986	0.10915855	4
33	true	7.620475	0.11600289	4
34	true	7.2541966	0.1211505	6
35	true	7.0845275	0.12369306	5
36	true	6.9581013	0.12565811	7
37	true	6.7685895	0.1287235	6
38	true	6.664183	0.13047706	8
39	true	6.6551156	0.1306316	3
40	true	6.501978	0.13329817	5
41	true	6.4933305	0.13345201	6
42	true	6.4036837	0.1350679	9
43	true	6.235682	0.13820398	13
44	true	6.1724396	0.13942258	9
45	true	6.032963	0.14218758	4
46	true	5.9934125	0.1429917	5
47	true	5.9743757	0.14338201	6
48	true	5.89109	0.14511493	7
49	true	5.880694	0.14533418	10
50	true	5.7851124	0.1473815	6
0	false	24.13512	0.039784968	1
1	false	24.13512	0.039784968	1
2	false	23.505047	0.04080792	3
3	false	23.073088	0.041540165	1
4	false	20.708973	0.046063904	3
5	false	17.356941	0.054475307	2
6	false	17.322014	0.054579154	2
7	false	17.300909	0.054642096	3
8	false	17.160055	0.05506591	1
9	false	15.942301	0.05902386	3
10	false	15.778022	0.05960178	3
11	false	15.69403	0.05990165	4
12	false	15.141925	0.061950475	2
13	false	13.879681	0.06720574	4
14	false	10.797338	0.08476489	8
15	false	10.314635	0.088381104	7
16	false	10.314635	0.088381104	7
17	false	9.569574	0.09461119	8
18	false	9.30902	0.09700243	9
19	false	9.30902	0.09700243	9
20	false	5.960764	0.1436624	7
21	false	5.960764	0.1436624	7
22	false	5.960764	0.1436624	7
23	false	5.139696	0.1628745	11
24	false	5.1360173	0.16297217	11
25	false	4.468897	0.18285224	6
26	false	4.528903	0.1808677	7
27	false	4.528903	0.1808677	7
28	false	3.5661447	0.21900313	12
29	false	3.531426	0.22068109	11
30	false	3.531426	0.22068109	11
31	false	3.3918884	0.22769247	10
32	false	3.531426	0.22068109	11
33	false	3.4478147	0.2248295	13
34	false	3.4216964	0.22615753	10
35	false	3.302662	0.23241426	8
36	false	3.2682135	0.23429008	9
37	false	3.012245	0.24923702	9
38	false	2.797435	0.26333565	12
39	false	2.797435	0.26333565	12
40	false	2.797435	0.26333565	12
41	false	2.7790956	0.26461357	12
42	false	2.7438455	0.26710504	14
43	false	2.6404722	0.27468964	11
44	false	2.6404722	0.27468964	11
45	false	2.6404722	0.27468964	11
46	false	2.6166549	0.2764986	13
47	false	2.5166485	0.28436166	11
48	false	2.4468002	0.29012415	11
49	false	2.4468002	0.29012415	11
50	false	2.3721366	0.2965479	17
0	true	24.172426	0.039726008	0
1	true	23.409676	0.04096736	1
2	true	23.409676	0.04096736	1
3	true	19.59451	0.048556633	1
4	true	19.440948	0.04892141	2
5	true	19.18697	0.049536906	2
6	true	18.497274	0.05128922	1
7	true	17.901356	0.052906256	2
8	true	17.570004	0.053850286	1
9	true	16.561798	0.056941777	0
10	true	14.598528	0.06410861	2
11	true	14.283661	0.06542935	2
12	true	13.665941	0.06818519	2
13	true	12.55492	0.07377395	1
14	true	11.516898	0.079891995	1
15	true	11.109592	0.082579166	3
16	true	8.340157	0.10706459	1
17	true	7.7656193	0.11408207	1
18	true	7.7656193	0.11408207	1
19	true	6.632131	0.131025	4
20	true	6.527327	0.13284928	4
21	true	5.725119	0.14869624	6
22	true	5.6902723	0.14947075	7
23	true	5.673345	0.14984989	6
24	true	5.673345	0.14984989	6
25	true	5.4864473	0.15416759	5
26	true	5.4862866	0.15417142	5
27	true	5.472591	0.15449764	5
28	true	5.018842	0.16614491	7
29	true	5.0129714	0.16630712	7
30	true	4.9679923	0.16756053	6
31	true	4.633474	0.17751037	5
32	true	4.4741	0.18267843	7
33	true	4.365734	0.1863678	6
34	true	4.365734	0.1863678	6
35	true	4.2553344	0.19028285	12
36	true	4.1851053	0.19286011	5
37	true	3.9272401	0.20295337	7
38	true	3.9272401	0.20295337	7
39	true	3.6898124	0.21322814	7
40	true	3.6898124	0.21322814	7
41	true	3.2717729	0.23409484	8
42	true	3.2717729	0.23409484	8
43	true	2.9836473	0.25102624	11
44	true	2.9836473	0.25102624	11
45	true	2.9425244	0.2536446	11
46	true	2.784257	0.26425266	9
47	true	2.7576299	0.2661252	10
48	true	2.4886563	0.28664333	8
49	true	2.4711897	0.28808567	10
50	true	2.4711897	0.28808567	10
0	false	24.747623	0.038838536	2
1	false	24.200302	0.039682064	1
2	false	21.582443	0.044282187	0
3	false	20.350927	0.046836372	0
4	false	15.068931	0.06223189	2
5	false	14.8919325	0.06292501	3
6	false	16.142765	0.058333647	2
7	false	16.142765	0.058333647	2
8	false	14.759576	0.06345349	3
9	false	13.078749	0.07102904	1
10	false	12.220151	0.0756421	3
11	false	11.5108185	0.07993082	1
12	false	9.940179	0.09140618	1
13	false	8.839317	0.101633064	2
14	false	9.940179	0.09140618	1
15	false	8.595208	0.104218684	3
16	false	8.595208	0.104218684	3
17	false	7.546662	0.11700475	7
18	false	7.3512945	0.11974192	3
19	false	7.1681395	0.1224269	8
20	false	7.04496	0.124301426	6
21	false	6.989845	0.12515888	4
22	false	6.7071075	0.12975036	13
23	false	6.7071075	0.12975036	13
24	false	6.5551243	0.1323605	18
25	false	6.5658207	0.13217337	9
26	false	6.5658207	0.13217337	9
27	false	6.5571165	0.1323256	6
28	false	6.4053483	0.13503754	8
29	false	6.466004	0.13394046	17
30	false	6.4183135	0.13480152	7
31	false	6.196299	0.13896032	3
32	false	6.2857356	0.1372545	15
33	false	6.212628	0.13864572	17
34	false	5.8475	0.1460387	4
35	false	5.27783	0.1592907	5
36	false	5.27783	0.1592907	5
37	false	5.0082035	0.1664391	7
38	false	5.0082035	0.1664391	7
39	false	4.9713345	0.16746676	7
40	false	4.961988	0.16772929	12
41	false	4.6271343	0.17771035	6
42	false	4.6271343	0.17771035	6
43	false	4.5547585	0.18002583	9
44	false	4.5547585	0.18002583	9
45	false	4.5020914	0.18174908	11
46	false	4.4446745	0.18366571	9
47	false	4.4446745	0.18366571	9
48	false	4.420427	0.18448731	12
49	false	4.282025	0.18932134	10
50	false	4.2724147	0.18966642	8
0	true	25.034472	0.03841061	1
1	true	25.034472	0.03841061	1
2	true	24.13483	0.03978543	0
3	true	22.115084	0.043261796	0
4	true	21.432194	0.044578787	2
5	true	19.160809	0.049601186	1
6	true	18.546234	0.05116075	4
7	true	16.389345	0.05750648	5
8	true	16.016062	0.058768004	2
9	true	16.293324	0.057825785	3
10	true	15.023472	0.062408447	2
11	true	14.12806	0.066102326	4
12	true	14.12806	0.066102326	4
13	true	14.121039	0.06613302	4
14	true	13.600395	0.068491295	2
15	true	13.221629	0.070315436	4
16	true	12.532148	0.0738981	4
17	true	12.355939	0.07487306	3
18	true	11.757523	0.07838512	2
19	true	11.63442	0.07914886	3
20	true	11.498924	0.08000688	4
21	true	11.392066	0.08069679	4
22	true	11.293415	0.08134436	4
23	true	11.015085	0.08322871	3
24	true	11.015085	0.08322871	3
25	true	11.001126	0.08332551	3
26	true	11.001126	0.08332551	3
27	true	10.832213	0.08451504	5
28	true	10.652914	0.085815445	5
29	true	10.652914	0.085815445	5
30	true	10.578902	0.08636397	4
31	true	10.592698	0.0862612	6
32	true	10.483935	0.08707816	6
33	true	10.324606	0.08830329	5
34	true	10.324606	0.08830329	5
35	true	10.297052	0.088518664	3
36	true	10.272648	0.0887103	5
37	true	10.081138	0.090243444	4
38	true	9.8394785	0.09225536	4
39	true	8.407933	0.10629327	4
40	true	8.407933	0.10629327	4
41	true	8.407933	0.10629327	4
42	true	7.9115896	0.112213425	5
43	true	6.54221	0.13258713	6
44	true	6.54221	0.13258713	6
45	true	5.685065	0.14958718	7
46	true	5.3658814	0.15708743	5
47	true	5.247496	0.16006413	6
48	true	5.134035	0.16302483	5
49	true	5.080184	0.1644687	10
50	true	4.7858586	0.1728352	17
0	false	24.544914	0.039146736	1
1	false	24.15111	0.039759677	2
2	false	22.710629	0.042175177	1
3	false	22.710629	0.042175177	1
4	false	22.625511	0.04232713	1
5	false	22.237505	0.04303388	0
6	false	20.768085	0.045938812	1
7	false	15.15972	0.061882254	3
8	false	15.098279	0.062118445	2
9	false	15.038431	0.06235024	3
10	false	15.038431	0.06235024	3
11	false	13.675542	0.06814058	1
12	false	13.675542	0.06814058	1
13	false	12.892106	0.07198332	2
14	false	10.270767	0.088725105	2
15	false	10.270767	0.088725105	2
16	false	9.339538	0.09671612	1
17	false	5.807047	0.14690658	3
18	false	5.2839766	0.15913491	6
19	false	5.675986	0.14979061	2
20	false	5.173025	0.16199513	6
21	false	5.173025	0.16199513	6
22	false	4.9374094	0.16842362	5
23	false	4.9374094	0.16842362	5
24	false	4.9374094	0.16842362	5
25	false	4.9374094	0.16842362	5
26	false	4.902293	0.16942567	5
27	false	4.902293	0.16942567	5
28	false	4.9161687	0.16902831	5
29	false	3.9971666	0.2001134	6
30	false	3.9971666	0.2001134	6
31	false	3.9971666	0.2001134	6
32	false	3.9971666	0.2001134	6
33	false	3.9666858	0.20134151	5
34	false	3.9631956	0.20148309	6
35	false	3.8854296	0.20469029	10
36	false	3.8854296	0.20469029	10
37	false	3.8854296	0.20469029	10
38	false	3.6940799	0.2130343	11
39	false	3.6666925	0.21428452	11
40	false	3.6666925	0.21428452	11
41	false	3.546934	0.21992841	12
42	false	3.6146114	0.21670295	11
43	false	3.519937	0.22124203	9
44	false	3.519937	0.22124203	9
45	false	3.5014207	0.22215207	9
46	false	3.49652	0.2223942	9
47	false	3.4744024	0.22349353	9
48	false	3.473274	0.2235499	12
49	false	3.4349153	0.22548343	12
50	false	3.398194	0.22736603	12
0	true	26.268532	0.03667231	0
1	true	26.781712	0.035994902	2
2	true	24.436268	0.039313942	0
3	true	24.436268	0.039313942	0
4	true	23.394413	0.040992994	1
5	true	22.345793	0.04283427	0
6	true	22.345793	0.04283427	0
7	true	20.816267	0.045837358	0
8	true	20.816267	0.045837358	0
9	true	20.65966	0.046168774	0
10	true	19.89081	0.04786794	2
11	true	19.72232	0.048257142	2
12	true	18.77722	0.050563224	1
13	true	17.706419	0.053457584	0
14	true	17.760506	0.05330347	0
15	true	17.214895	0.054900125	2
16	true	16.26179	0.057931423	2
17	true	16.26179	0.057931423	2
18	true	15.2679405	0.061470594	3
19	true	14.691139	0.06373023	3
20	true	14.146126	0.066023484	0
21	true	13.18097	0.07051703	1
22	true	13.18097	0.07051703	1
23	true	12.686073	0.07306698	3
24	true	12.717525	0.07289945	3
25	true	12.540155	0.073854394	2
26	true	11.901657	0.077509426	2
27	true	11.900234	0.07751797	2
28	true	11.155299	0.08226865	2
29	true	10.605104	0.08616898	0
30	true	9.86428	0.092044756	2
31	true	9.193224	0.09810439	1
32	true	7.327235	0.12008788	1
33	true	7.327235	0.12008788	1
34	true	6.6040373	0.13150908	3
35	true	6.6040373	0.13150908	3
36	true	4.9457355	0.16818777	5
37	true	4.9457355	0.16818777	5
38	true	4.3105445	0.1883046	6
39	true	4.079531	0.19686857	8
40	true	3.6332736	0.21583012	10
41	true	3.6332736	0.21583012	10
42	true	3.5298896	0.22075593	10
43	true	3.222384	0.23683304	9
44	true	3.222384	0.23683304	9
45	true	3.1913593	0.23858607	7
46	true	2.9825246	0.251097	9
47	true	2.8694537	0.2584344	10
48	true	2.7393966	0.26742283	5
49	true	2.7393966	0.26742283	5
50	true	2.6507123	0.27391917	6
0	false	24.154871	0.03975373	1
1	false	24.154871	0.03975373	1
2	false	21.825993	0.043809704	4
3	false	20.368217	0.046798475	0
4	false	19.612452	0.048514366	0
5	false	18.409628	0.051520824	6
6	false	18.409628	0.051520824	6
7	false	16.00927	0.058791474	1
8	false	15.057614	0.062275756	2
9	false	13.8984585	0.06712104	1
10	false	13.8984585	0.06712104	1
11	false	13.8984585	0.06712104	1
12	false	13.612694	0.06843365	4
13	false	12.713577	0.072920434	1
14	false	12.189943	0.075815335	2
15	false	10.695119	0.085505754	3
16	false	10.68817	0.08555659	3
17	false	10.270776	0.08872504	3
18	false	9.72345	0.093253575	1
19	false	9.3427925	0.096685685	3
20	false	8.965184	0.100349374	3
21	false	7.5025077	0.117612354	5
22	false	7.4541497	0.11828511	4
23	false	6.8665395	0.1271207	6
24	false	6.5612917	0.13225253	8
25	false	6.5612917	0.13225253	8
26	false	6.535486	0.13270544	8
27	false	6.157468	0.13971421	10
28	false	6.157468	0.13971421	10
29	false	6.0659065	0.14152466	16
30	false	6.0659065	0.14152466	16
31	false	6.0215454	0.14241879	11
32	false	6.0215454	0.14241879	11
33	false	5.944467	0.14399953	13
34	false	5.9348927	0.14419834	9
35	false	5.9348927	0.14419834	9
36	false	5.9348927	0.14419834	9
37	false	5.9348927	0.14419834	9
38	false	5.8740625	0.14547439	12
39	false	5.8740625	0.14547439	12
40	false	5.8671727	0.14562033	11
41	false	5.8624997	0.1457195	12
42	false	5.8515153	0.14595312	11
43	false	5.802171	0.14701188	13
44	false	5.802171	0.14701188	13
45	false	5.8021026	0.14701337	14
46	false	5.8021026	0.14701337	14
47	false	5.801623	0.14702374	14
48	false	5.7930994	0.14720821	15
49	false	5.776126	0.14757696	16
50	false	5.7747746	0.14760639	17
0	true	26.247465	0.036700662	0
1	true	25.329432	0.03798031	1
2	true	25.31432	0.038002122	0
3	true	16.04055	0.05868355	3
4	true	19.376238	0.049076773	2
5	true	17.580618	0.053819522	2
6	true	17.580618	0.053819522	2
7	true	14.69761	0.06370397	2
8	true	14.0230465	0.066564396	3
9	true	13.53032	0.06882161	2
10	true	13.896535	0.06712971	1
11	true	12.014864	0.07683522	2
12	true	12.427398	0.074474595	1
13	true	10.688556	0.08555377	0
14	true	9.467204	0.09553649	2
15	true	7.429062	0.11863717	4
16	true	7.429062	0.11863717	4
17	true	7.429062	0.11863717	4
18	true	6.0975065	0.14089455	7
19	true	6.1614237	0.13963704	13
20	true	6.1614237	0.13963704	13
21	true	5.3786287	0.15677351	2
22	true	4.6769342	0.17615141	4
23	true	2.3184757	0.30134317	12
24	true	2.3184757	0.30134317	12
25	true	1.355467	0.4245443	18
26	true	1.3429371	0.42681473	18
27	true	1.3429371	0.42681473	18
28	true	1.3429371	0.42681473	18
29	true	1.2157086	0.45132285	27
30	true	1.2001272	0.45451918	27
31	true	1.1519234	0.46470055	28
32	true	1.1351578	0.46834946	32
33	true	1.1030318	0.475504	33
34	true	1.0863428	0.47930762	21
35	true	1.0156028	0.49612948	25
36	true	0.9391672	0.51568526	26
37	true	0.90756977	0.5242272	25
38	true	0.9058361	0.5247041	25
39	true	0.90172285	0.525839	24
40	true	0.8584085	0.5380948	27
41	true	0.8569427	0.5385196	27
42	true	0.8569427	0.5385196	27
43	true	0.84212816	0.5428504	31
44	true	0.82230777	0.5487547	26
45	true	0.8198861	0.54948497	29
46	true	0.7980379	0.5561618	27
47	true	0.7980379	0.5561618	27
48	true	0.7980379	0.5561618	27
49	true	0.79065686	0.5584543	27
50	true	0.7905467	0.55848867	27
0	false	23.98511	0.04002384	0
1	false	23.98511	0.04002384	0
2	false	23.98511	0.04002384	0
3	false	22.35681	0.042814065	0
4	false	22.35681	0.042814065	0
5	false	22.285366	0.042945426	0
6	false	22.174389	0.043151084	0
7	false	20.68763	0.046109233	1
8	false	19.206306	0.0494895	1
9	false	18.41022	0.051519252	0
10	false	18.381205	0.05159638	2
11	false	17.653816	0.05360833	2
12	false	15.225556	0.061631173	0
13	false	15.225025	0.061633185	0
14	false	15.185623	0.061783224	1
15	false	12.703689	0.07297305	2
16	false	12.076478	0.07647319	4
17	false	12.076478	0.07647319	4
18	false	12.076478	0.07647319	4
19	false	10.4537735	0.08730747	5
20	false	10.511572	0.08686911	5
21	false	10.301218	0.08848604	3
22	false	9.706758	0.09339896	4
23	false	9.706758	0.09339896	4
24	false	9.386404	0.09627971	5
25	false	8.509426	0.10515881	7
26	false	8.509426	0.10515881	7
27	false	8.01052	0.11098139	1
28	false	7.243636	0.1213057	4
29	false	7.38467	0.11926527	2
30	false	6.5078244	0.13319437	6
31	false	6.4800606	0.13368876	5
32	false	5.7580695	0.14797126	4
33	false	5.7580695	0.14797126	4
34	false	4.823193	0.17172709	7
35	false	4.823193	0.17172709	7
36	false	4.821184	0.17178635	7
37	false	4.1607833	0.19376904	5
38	false	4.1607833	0.19376904	5
39	false	4.075596	0.1970212	5
40	false	3.458168	0.22430739	5
41	false	3.8743808	0.20515426	6
42	false	3.7264576	0.21157494	5
43	false	3.6651828	0.21435386	8
44	false	3.4073837	0.22689196	4
45	false	3.3774915	0.22844134	5
46	false	3.3582988	0.22944732	5
47	false	3.3447757	0.23016147	7
48	false	3.22585	0.23663877	8
49	false	3.0848775	0.24480538	8
50	false	3.0815172	0.24500693	7
0	true	25.98199	0.03706176	1
1	true	24.145475	0.039768588	2
2	true	23.206163	0.041311793	1
3	true	23.061651	0.04155991	1
4	true	20.609306	0.046276357	1
5	true	20.609306	0.046276357	1
6	true	20.109816	0.047371328	1
7	true	18.673367	0.05083014	1
8	true	14.997915	0.06250814	1
9	true	14.461298	0.064677626	2
10	true	13.00558	0.07140011	1
11	true	8.836459	0.1016626	2
12	true	8.836459	0.1016626	2
13	true	8.455116	0.10576285	2
14	true	7.4028983	0.11900655	6
15	true	6.9231353	0.12621266	6
16	true	6.9231353	0.12621266	6
17	true	6.9231353	0.12621266	6
18	true	5.6196623	0.15106511	5
19	true	5.5063047	0.15369707	4
20	true	5.2566915	0.15982889	6
21	true	5.0908294	0.16418125	12
22	true	5.0908294	0.16418125	12
23	true	5.0908294	0.16418125	12
24	true	5.0798616	0.16447742	12
25	true	5.0714655	0.16470487	11
26	true	5.0714655	0.16470487	11
27	true	5.0690536	0.16477033	12
28	true	5.0364504	0.16566028	12
29	true	5.0364504	0.16566028	12
30	true	5.0364504	0.16566028	12
31	true	5.0334744	0.16574198	13
32	true	5.0046964	0.16653632	13
33	true	5.0046964	0.16653632	13
34	true	5.0046964	0.16653632	13
35	true	5.0046964	0.16653632	13
36	true	4.990576	0.16692886	12
37	true	4.990576	0.16692886	12
38	true	4.962935	0.16770265	13
39	true	4.962935	0.16770265	13
40	true	4.962935	0.16770265	13
41	true	4.9260507	0.16874644	11
42	true	4.9260507	0.16874644	11
43	true	4.9260507	0.16874644	11
44	true	4.8870816	0.16986345	13
45	true	4.8870816	0.16986345	13
46	true	4.8870816	0.16986345	13
47	true	4.8121023	0.17205478	12
48	true	4.8121023	0.17205478	12
49	true	4.8121023	0.17205478	12
50	true	4.8121023	0.17205478	12
0	false	24.432028	0.0393205	1
1	false	24.432028	0.0393205	1
2	false	23.515383	0.040790714	2
3	false	23.515383	0.040790714	2
4	false	21.84629	0.043770783	1
5	false	20.396763	0.046736043	1
6	false	20.37163	0.046791002	1
7	false	19.110495	0.049725283	2
8	false	17.013863	0.0555128	1
9	false	17.013863	0.0555128	1
10	false	15.114151	0.062057257	3
11	false	14.711907	0.063645996	1
12	false	12.440829	0.07440017	1
13	false	12.146189	0.07606767	2
14	false	11.448616	0.080330215	2
15	false	10.731526	0.0852404	2
16	false	10.731526	0.0852404	2
17	false	9.608151	0.09426713	2
18	false	9.097978	0.09902973	5
19	false	8.916419	0.100842856	2
20	false	7.9152756	0.11216703	13
21	false	7.9152756	0.11216703	13
22	false	7.9152756	0.11216703	13
23	false	6.175265	0.13936768	10
24	false	5.9337544	0.144222	8
25	false	5.804062	0.14697103	11
26	false	5.804062	0.14697103	11
27	false	5.35037	0.15747114	7
28	false	5.795516	0.14715587	9
29	false	5.7566285	0.1480028	10
30	false	5.6867433	0.14954963	10
31	false	5.6867433	0.14954963	10
32	false	5.6867433	0.14954963	10
33	false	5.6867433	0.14954963	10
34	false	5.6867433	0.14954963	10
35	false	5.6867433	0.14954963	10
36	false	5.6783814	0.14973688	9
37	false	5.677463	0.14975747	12
38	false	5.6510406	0.15035242	11
39	false	5.6510406	0.15035242	11
40	false	5.6510406	0.15035242	11
41	false	5.6510406	0.15035242	11
42	false	5.623701	0.15097299	10
43	false	5.623701	0.15097299	10
44	false	5.623701	0.15097299	10
45	false	5.623701	0.15097299	10
46	false	5.5309496	0.15311709	9
47	false	5.5309496	0.15311709	9
48	false	5.5309496	0.15311709	9
49	false	5.5309496	0.15311709	9
50	false	5.4174204	0.15582585	5
0	true	26.785107	0.035990503	0
1	true	21.866856	0.043731418	1
2	true	22.554657	0.04245445	2
3	true	22.554657	0.04245445	2
4	true	21.282732	0.0448778	2
5	true	20.603403	0.046289004	1
6	true	19.324425	0.049201883	2
7	true	16.71047	0.056463774	1
8	true	16.84203	0.056047436	1
9	true	16.57016	0.05691468	2
10	true	14.585458	0.06416237	5
11	true	13.317102	0.06984653	0
12	true	13.046063	0.07119433	1
13	true	10.960912	0.08360567	3
14	true	10.958803	0.08362041	3
15	true	10.756081	0.08506236	5
16	true	10.756081	0.08506236	5
17	true	8.72186	0.10286097	2
18	true	8.72186	0.10286097	2
19	true	8.72186	0.10286097	2
20	true	7.605453	0.11620538	8
21	true	7.605453	0.11620538	8
22	true	7.0595217	0.12407684	2
23	true	6.9481444	0.12581553	6
24	true	6.899705	0.126587	7
25	true	6.6821585	0.13017175	9
26	true	6.4705663	0.13385867	8
27	true	6.30804	0.13683559	4
28	true	6.30804	0.13683559	4
29	true	6.30804	0.13683559	4
30	true	6.276869	0.13742174	6
31	true	6.2209616	0.13848571	4
32	true	6.2209616	0.13848571	4
33	true	5.8156447	0.14672126	7
34	true	5.808521	0.14687479	7
35	true	5.671106	0.14990018	7
36	true	5.3670177	0.1570594	8
37	true	5.3670177	0.1570594	8
38	true	5.2561584	0.1598425	11
39	true	4.794624	0.17257376	15
40	true	4.794624	0.17257376	15
41	true	4.7870884	0.17279847	13
42	true	4.7476645	0.17398371	6
43	true	4.4346633	0.18400404	11
44	true	4.2205434	0.19155094	13
45	true	4.201595	0.19224873	12
46	true	4.201595	0.19224873	12
47	true	3.808447	0.20796736	14
48	true	3.8038692	0.20816553	12
49	true	3.784763	0.20899676	10
50	true	3.5680163	0.21891342	8
0	false	25.058798	0.038374756	1
1	false	24.786259	0.038780347	0
2	false	24.786259	0.038780347	0
3	false	24.786259	0.038780347	0
4	false	24.293428	0.039535962	0
5	false	24.341368	0.03946117	0
6	false	21.658478	0.044133592	3
7	false	19.167599	0.049584486	3
8	false	17.98281	0.05267924	2
9	false	17.98281	0.05267924	2
10	false	17.883802	0.052955437	1
11	false	12.156996	0.07600519	3
12	false	11.261691	0.08155482	2
13	false	11.435067	0.08041774	1
14	false	10.732943	0.08523011	3
15	false	10.837566	0.08447682	1
16	false	8.180824	0.10892268	2
17	false	6.382482	0.1354558	9
18	false	5.457903	0.15484902	7
19	false	5.457903	0.15484902	7
20	false	5.471958	0.15451275	6
21	false	5.471958	0.15451275	6
22	false	4.9228053	0.16883892	29
23	false	4.9228053	0.16883892	29
24	false	4.460328	0.18313918	4
25	false	4.460328	0.18313918	4
26	false	4.412292	0.18476461	5
27	false	4.460328	0.18313918	4
28	false	4.370227	0.18621187	5
29	false	4.262671	0.19001758	6
30	false	4.262671	0.19001758	6
31	false	4.2560596	0.1902566	6
32	false	4.173871	0.19327888	7
33	false	4.173871	0.19327888	7
34	false	4.173871	0.19327888	7
35	false	4.1240306	0.19515887	6
36	false	4.0769477	0.19696875	7
37	false	4.0769477	0.19696875	7
38	false	4.0769477	0.19696875	7
39	false	3.8580365	0.20584448	10
40	false	3.6789327	0.21372396	5
41	false	3.6789327	0.21372396	5
42	false	3.5518668	0.2196901	5
43	false	3.3782659	0.22840093	10
44	false	3.3782659	0.22840093	10
45	false	3.1638107	0.24016461	6
46	false	3.1638107	0.24016461	6
47	false	3.1505423	0.24093238	6
48	false	3.1505423	0.24093238	6
49	false	3.1415827	0.2414536	6
50	false	3.1415827	0.2414536	6
0	true	27.876987	0.03462965	1
1	true	26.312298	0.036613543	0
2	true	25.549328	0.037665736	0
3	true	25.439539	0.037822142	0
4	true	24.133968	0.039786793	0
5	true	23.345207	0.041075848	6
6	true	23.267782	0.041206896	0
7	true	19.887377	0.047875807	1
8	true	19.945704	0.04774249	0
9	true	19.327213	0.049195133	2
10	true	18.919693	0.050201576	1
11	true	11.754355	0.07840459	3
12	true	11.738569	0.07850175	2
13	true	11.486473	0.08008666	3
14	true	8.971692	0.10028388	2
15	true	8.971692	0.10028388	2
16	true	4.9532957	0.16797419	12
17	true	4.723571	0.1747161	12
18	true	4.723571	0.1747161	12
19	true	3.8528478	0.20606457	5
20	true	3.4813328	0.2231479	15
21	true	3.4813328	0.2231479	15
22	true	3.1632776	0.24019536	10
23	true	3.1413755	0.24146566	7
24	true	3.05459	0.24663405	10
25	true	3.043287	0.24732351	10
26	true	3.02553	0.2484145	9
27	true	3.025043	0.24844456	10
28	true	3.0207098	0.24871229	10
29	true	2.9479687	0.25329483	12
30	true	2.9479687	0.25329483	12
31	true	2.8518624	0.25961468	13
32	true	2.8518624	0.25961468	13
33	true	2.6950877	0.27062958	15
34	true	2.5518968	0.2815397	12
35	true	2.5019045	0.2855589	12
36	true	2.488651	0.28664374	11
37	true	2.488651	0.28664374	11
38	true	2.488651	0.28664374	11
39	true	2.488651	0.28664374	11
40	true	2.4452233	0.29025695	19
41	true	2.4452233	0.29025695	19
42	true	2.3771021	0.29611185	17
43	true	2.3702028	0.29671806	16
44	true	2.3296983	0.3003275	19
45	true	2.3296983	0.3003275	19
46	true	2.3296983	0.3003275	19
47	true	2.23684	0.3089433	21
48	true	2.23684	0.3089433	21
49	true	2.2209167	0.3104706	21
50	true	2.1795611	0.31450883	23
0	false	23.036573	0.041603267	2
1	false	23.036573	0.041603267	2
2	false	21.208412	0.045027982	1
3	false	19.883041	0.047885746	1
4	false	19.883041	0.047885746	1
5	false	19.883041	0.047885746	1
6	false	19.436409	0.048932277	1
7	false	19.436409	0.048932277	1
8	false	19.404263	0.049009368	2
9	false	19.436409	0.048932277	1
10	false	19.436409	0.048932277	1
11	false	19.436409	0.048932277	1
12	false	19.120161	0.049701393	2
13	false	19.120161	0.049701393	2
14	false	18.744062	0.050648138	1
15	false	18.572348	0.05109249	2
16	false	17.110613	0.05521624	1
