Use.bias Bias Pop.size Elite.prop Tourny.size Standardized.fitness Adjusted.fitness Hits
false 1.000000 1024 0.010000 3 20.498203 0.046515517 196
false 1.000000 1024 0.010000 5 74.10784 0.013314189 56
false 1.000000 1024 0.010000 7 14.625704 0.06399712 204
true 0.000000 10240 0.000000 2 35.725536 0.02722901 108
true 0.000000 10240 0.000000 3 16.16915 0.058244005 192
true 0.000000 10240 0.000000 5 8.420117 0.10615579 364
true 0.000000 10240 0.000000 7 8.376536 0.10664919 316
true 0.000000 1024 0.000000 2 43.618107 0.022412425 76
true 0.000000 1024 0.000000 3 26.016073 0.037015002 40
true 0.000000 1024 0.000000 5 20.529 0.046448976 144
true 0.000000 1024 0.000000 7 25.839264 0.037258845 96
true 0.000000 10240 0.010000 2 22.5388 0.04248305 116
true 0.000000 10240 0.010000 3 15.823621 0.05944024 200
true 0.000000 10240 0.010000 5 9.538036 0.09489434 368
true 0.000000 10240 0.010000 7 7.9232903 0.112066284 476
true 0.000000 1024 0.010000 2 71.16199 0.013857711 68
true 0.000000 1024 0.010000 3 18.143806 0.052236214 148
true 0.000000 1024 0.010000 5 17.61337 0.05372482 268
true 0.000000 1024 0.010000 7 14.088184 0.06627703 216
true 0.250000 10240 0.000000 2 26.036358 0.03698723 220
true 0.250000 10240 0.000000 3 11.247301 0.081650645 440
true 0.250000 10240 0.000000 5 10.575457 0.08638968 308
true 0.250000 10240 0.000000 7 13.99714 0.06667938 208
true 0.250000 1024 0.000000 2 36.10646 0.026949486 72
true 0.250000 1024 0.000000 3 25.164682 0.03821946 204
true 0.250000 1024 0.000000 5 22.370592 0.04278882 176
true 0.250000 1024 0.000000 7 25.154428 0.038234442 124
true 0.250000 10240 0.010000 2 17.123714 0.05517633 324
true 0.250000 10240 0.010000 3 8.361465 0.10682088 468
true 0.250000 10240 0.010000 5 6.6107473 0.13139313 436
true 0.250000 10240 0.010000 7 12.80791 0.07242226 392
true 0.250000 1024 0.010000 2 31.475271 0.03079266 148
true 0.250000 1024 0.010000 3 20.979853 0.04549621 124
true 0.250000 1024 0.010000 5 11.068586 0.08285975 312
true 0.250000 1024 0.010000 7 84.74707 0.011662206 88
true 0.500000 10240 0.000000 2 19.531002 0.04870683 172
true 0.500000 10240 0.000000 3 13.325426 0.06980595 228
true 0.500000 10240 0.000000 5 9.911272 0.09164834 360
true 0.500000 10240 0.000000 7 12.208001 0.07571168 244
true 0.500000 1024 0.000000 2 50.317574 0.019486502 48
true 0.500000 1024 0.000000 3 27.641829 0.034913972 136
true 0.500000 1024 0.000000 5 16.36175 0.057597883 280
true 0.500000 1024 0.000000 7 41.428173 0.023569245 102
true 0.500000 10240 0.010000 2 20.1634 0.047251385 76
true 0.500000 10240 0.010000 3 14.973878 0.06260221 292
true 0.500000 10240 0.010000 5 9.70286 0.09343297 404
true 0.500000 10240 0.010000 7 6.8508835 0.1273742 488
true 0.500000 1024 0.010000 2 47.266094 0.020718478 108
true 0.500000 1024 0.010000 3 17.916864 0.052862883 124
true 0.500000 1024 0.010000 5 21.806847 0.043846484 248
true 0.500000 1024 0.010000 7 28.655304 0.03372078 196
true 0.750000 10240 0.000000 2 15.290211 0.06138656 300
true 0.750000 10240 0.000000 3 11.443721 0.08036181 320
true 0.750000 10240 0.000000 5 9.875963 0.09194588 388
true 0.750000 10240 0.000000 7 11.506009 0.07996156 252
true 0.750000 1024 0.000000 2 18.628647 0.050945945 176
true 0.750000 1024 0.000000 3 62.267387 0.015805932 108
true 0.750000 1024 0.000000 5 32.215267 0.030106638 68
true 0.750000 1024 0.000000 7 49.18025 0.01992816 164
true 0.750000 10240 0.010000 2 18.586782 0.05105484 192
true 0.750000 10240 0.010000 3 13.732717 0.067876145 268
true 0.750000 10240 0.010000 5 9.639529 0.09398912 404
true 0.750000 10240 0.010000 7 15.602744 0.060231004 180
true 0.750000 1024 0.010000 2 42.509655 0.022983404 120
true 0.750000 1024 0.010000 3 64.16916 0.015344682 64
true 0.750000 1024 0.010000 5 13.370926 0.069584936 272
true 0.750000 1024 0.010000 7 41.57441 0.023488289 108
true 1.000000 10240 0.000000 2 14.01386 0.06660513 368
true 1.000000 10240 0.000000 3 8.556965 0.10463573 396
true 1.000000 10240 0.000000 5 9.973289 0.09113038 332
true 1.000000 10240 0.000000 7 8.354423 0.10690131 432
true 1.000000 1024 0.000000 2 28.157187 0.034296863 216
true 1.000000 1024 0.000000 3 14.766543 0.063425444 240
true 1.000000 1024 0.000000 5 16.189367 0.058175497 164
true 1.000000 1024 0.000000 7 30.222357 0.032028332 272
true 1.000000 10240 0.010000 2 16.265871 0.057917725 164
true 1.000000 10240 0.010000 3 10.809626 0.08467669 424
true 1.000000 10240 0.010000 5 11.208705 0.08190877 404
true 1.000000 10240 0.010000 7 18.654509 0.050878912 160
true 1.000000 1024 0.010000 2 81.47934 0.012124249 32
true 1.000000 1024 0.010000 3 20.43539 0.04665182 312
true 1.000000 1024 0.010000 5 40.05388 0.024358233 148
true 1.000000 1024 0.010000 7 43.964767 0.022239635 124
false 1.000000 10240 0.000000 2 34.500206 0.028168852 116
false 1.000000 10240 0.000000 3 21.238594 0.044966873 188
false 1.000000 10240 0.000000 5 12.068028 0.07652264 344
false 1.000000 10240 0.000000 7 8.524543 0.10499191 328
false 1.000000 1024 0.000000 2 78.17538 0.01263019 56
false 1.000000 1024 0.000000 3 28.542715 0.03384929 144
false 1.000000 1024 0.000000 5 23.259184 0.041221503 228
false 1.000000 1024 0.000000 7 20.66467 0.046158098 160
false 1.000000 10240 0.010000 2 20.322971 0.04689778 148
false 1.000000 10240 0.010000 3 11.7565565 0.07839106 356
false 1.000000 10240 0.010000 5 11.227495 0.0817829 360
false 1.000000 10240 0.010000 7 8.52309 0.10500793 436
false 1.000000 1024 0.010000 2 27.54897 0.035027534 208
false 1.000000 1024 0.010000 3 18.49107 0.051305547 160
false 1.000000 1024 0.010000 5 35.900555 0.027099865 36
false 1.000000 1024 0.010000 7 21.476679 0.044490557 144
true 0.000000 10240 0.000000 2 35.86406 0.027126692 100
true 0.000000 10240 0.000000 3 18.387058 0.0515808 228
true 0.000000 10240 0.000000 5 17.973207 0.052705903 180
true 0.000000 10240 0.000000 7 8.262206 0.10796564 504
true 0.000000 1024 0.000000 2 162.4481 0.00611815 44
true 0.000000 1024 0.000000 3 35.23982 0.027593957 52
true 0.000000 1024 0.000000 5 21.72399 0.04400636 148
true 0.000000 1024 0.000000 7 11.150938 0.082298175 336
true 0.000000 10240 0.010000 2 15.905121 0.059153672 260
true 0.000000 10240 0.010000 3 8.923608 0.1007698 352
true 0.000000 10240 0.010000 5 15.873612 0.059264135 192
true 0.000000 10240 0.010000 7 11.237855 0.08171367 360
true 0.000000 1024 0.010000 2 26.316093 0.036608458 136
true 0.000000 1024 0.010000 3 25.458652 0.03779482 100
true 0.000000 1024 0.010000 5 60.79134 0.016183497 76
true 0.000000 1024 0.010000 7 40.072838 0.02434699 68
true 0.250000 10240 0.000000 2 27.332905 0.035294652 180
true 0.250000 10240 0.000000 3 9.906725 0.091686554 348
true 0.250000 10240 0.000000 5 13.744818 0.06782044 240
true 0.250000 10240 0.000000 7 16.248024 0.057977658 196
true 0.250000 1024 0.000000 2 79.635345 0.012401509 42
true 0.250000 1024 0.000000 3 21.043718 0.0453644 188
true 0.250000 1024 0.000000 5 33.901005 0.02865247 116
true 0.250000 1024 0.000000 7 14.694414 0.06371694 412
true 0.250000 10240 0.010000 2 15.02519 0.062401757 288
true 0.250000 10240 0.010000 3 10.435489 0.08744707 404
true 0.250000 10240 0.010000 5 12.518298 0.07397381 348
true 0.250000 10240 0.010000 7 11.31474 0.0812035 272
true 0.250000 1024 0.010000 2 32.15468 0.030161656 74
true 0.250000 1024 0.010000 3 20.358454 0.04681987 212
true 0.250000 1024 0.010000 5 19.323633 0.049203802 240
true 0.250000 1024 0.010000 7 140.03078 0.007090651 96
true 0.500000 10240 0.000000 2 21.603249 0.04424143 124
true 0.500000 10240 0.000000 3 12.515769 0.07398765 324
true 0.500000 10240 0.000000 5 9.245468 0.09760413 444
true 0.500000 10240 0.000000 7 6.8692875 0.12707631 460
true 0.500000 1024 0.000000 2 27.89964 0.034602508 136
true 0.500000 1024 0.000000 3 83.2923 0.01186348 110
true 0.500000 1024 0.000000 5 19.450811 0.048897814 108
true 0.500000 1024 0.000000 7 111.067245 0.008923214 36
true 0.500000 10240 0.010000 2 36.990875 0.02632211 208
true 0.500000 10240 0.010000 3 14.999721 0.062501095 336
true 0.500000 10240 0.010000 5 16.134287 0.05836251 240
true 0.500000 10240 0.010000 7 16.435806 0.05735324 420
true 0.500000 1024 0.010000 2 37.323853 0.02609341 20
true 0.500000 1024 0.010000 3 55.81349 0.017601453 108
true 0.500000 1024 0.010000 5 11.021889 0.083181605 472
true 0.500000 1024 0.010000 7 16.805529 0.05616233 148
true 0.750000 10240 0.000000 2 20.190485 0.04719099 236
true 0.750000 10240 0.000000 3 15.575375 0.06033046 196
true 0.750000 10240 0.000000 5 13.229592 0.07027608 232
true 0.750000 10240 0.000000 7 8.07078 0.1102441 400
true 0.750000 1024 0.000000 2 25.594128 0.037602287 224
true 0.750000 1024 0.000000 3 56.549213 0.017376432 98
true 0.750000 1024 0.000000 5 28.218185 0.03422526 108
true 0.750000 1024 0.000000 7 8.364552 0.10678568 344
true 0.750000 10240 0.010000 2 9.684338 0.093594946 292
true 0.750000 10240 0.010000 3 7.0682263 0.123942986 484
true 0.750000 10240 0.010000 5 14.659146 0.06386044 184
true 0.750000 10240 0.010000 7 6.6880693 0.13007167 528
true 0.750000 1024 0.010000 2 73.50722 0.013421519 88
true 0.750000 1024 0.010000 3 24.922583 0.0385764 108
true 0.750000 1024 0.010000 5 23.912867 0.040139902 112
true 0.750000 1024 0.010000 7 69.11923 0.014261423 40
true 1.000000 10240 0.000000 2 16.247213 0.05798038 196
true 1.000000 10240 0.000000 3 13.951112 0.06688466 224
true 1.000000 10240 0.000000 5 4.6570344 0.17677106 516
true 1.000000 10240 0.000000 7 6.6987615 0.12989102 452
true 1.000000 1024 0.000000 2 29.940344 0.03232026 40
true 1.000000 1024 0.000000 3 18.449617 0.051414892 228
true 1.000000 1024 0.000000 5 19.50647 0.048765097 228
true 1.000000 1024 0.000000 7 23.959522 0.040064868 188
true 1.000000 10240 0.010000 2 9.329574 0.09680942 376
true 1.000000 10240 0.010000 3 14.122899 0.066124886 212
true 1.000000 10240 0.010000 5 13.122672 0.07080813 276
true 1.000000 10240 0.010000 7 7.914444 0.1121775 488
true 1.000000 1024 0.010000 2 26.575758 0.036263734 172
true 1.000000 1024 0.010000 3 28.249147 0.03418903 152
true 1.000000 1024 0.010000 5 13.58446 0.06856613 332
true 1.000000 1024 0.010000 7 8.555853 0.104647905 304
false 1.000000 10240 0.000000 2 28.29848 0.034131464 192
false 1.000000 10240 0.000000 3 14.446738 0.06473859 252
false 1.000000 10240 0.000000 5 4.54676 0.18028542 508
false 1.000000 10240 0.000000 7 7.5478177 0.116988935 456
false 1.000000 1024 0.000000 2 55.507187 0.017696865 26
false 1.000000 1024 0.000000 3 32.41294 0.029928524 76
false 1.000000 1024 0.000000 5 13.488721 0.069019206 164
false 1.000000 1024 0.000000 7 20.840508 0.04578648 248
false 1.000000 10240 0.010000 2 12.729633 0.072835155 268
false 1.000000 10240 0.010000 3 8.718193 0.10289979 392
false 1.000000 10240 0.010000 5 8.094138 0.10996094 412
false 1.000000 10240 0.010000 7 3.8645544 0.20556867 568
false 1.000000 1024 0.010000 2 49.647377 0.019744359 104
false 1.000000 1024 0.010000 3 30.902344 0.031345658 188
false 1.000000 1024 0.010000 5 12.854609 0.07217815 144
false 1.000000 1024 0.010000 7 23.33896 0.04108639 144
true 0.000000 10240 0.000000 2 34.528458 0.028146451 40
true 0.000000 10240 0.000000 3 14.587502 0.06415396 392
true 0.000000 10240 0.000000 5 7.0101 0.1248424 528
true 0.000000 10240 0.000000 7 10.740641 0.085174225 288
true 0.000000 1024 0.000000 2 40.860756 0.023888722 176
true 0.000000 1024 0.000000 3 27.603767 0.03496043 104
true 0.000000 1024 0.000000 5 58.1307 0.01691169 100
true 0.000000 1024 0.000000 7 33.96066 0.02860358 36
true 0.000000 10240 0.010000 2 23.087599 0.041515138 272
true 0.000000 10240 0.010000 3 10.383355 0.08784756 344
true 0.000000 10240 0.010000 5 16.842215 0.056046855 408
true 0.000000 10240 0.010000 7 17.94082 0.05279602 320
true 0.000000 1024 0.010000 2 31.671719 0.030607512 208
true 0.000000 1024 0.010000 3 25.658936 0.037510876 88
true 0.000000 1024 0.010000 5 24.33555 0.03947023 116
true 0.000000 1024 0.010000 7 90.8785 0.0108839385 44
true 0.250000 10240 0.000000 2 23.717848 0.040456597 196
true 0.250000 10240 0.000000 3 13.386399 0.069510095 304
true 0.250000 10240 0.000000 5 11.933328 0.07731962 304
true 0.250000 10240 0.000000 7 6.169361 0.13948244 536
true 0.250000 1024 0.000000 2 80.726105 0.012235993 60
true 0.250000 1024 0.000000 3 20.798063 0.045875635 188
true 0.250000 1024 0.000000 5 23.690968 0.04050064 216
true 0.250000 1024 0.000000 7 16.42174 0.05739955 364
true 0.250000 10240 0.010000 2 16.248869 0.057974815 248
true 0.250000 10240 0.010000 3 14.517148 0.06444483 344
true 0.250000 10240 0.010000 5 11.70794 0.07869096 284
true 0.250000 10240 0.010000 7 13.371743 0.06958098 324
true 0.250000 1024 0.010000 2 70.52952 0.013980242 36
true 0.250000 1024 0.010000 3 73.48366 0.013425764 60
true 0.250000 1024 0.010000 5 10.364074 0.08799661 460
true 0.250000 1024 0.010000 7 25.743814 0.037391823 116
true 0.500000 10240 0.000000 2 18.231981 0.051996723 156
true 0.500000 10240 0.000000 3 10.73119 0.085242845 312
true 0.500000 10240 0.000000 5 13.879946 0.06720454 288
true 0.500000 10240 0.000000 7 11.696205 0.07876369 408
true 0.500000 1024 0.000000 2 40.612835 0.024031047 56
true 0.500000 1024 0.000000 3 23.100103 0.0414936 100
true 0.500000 1024 0.000000 5 37.8378 0.025748111 176
true 0.500000 1024 0.000000 7 36.679417 0.026539689 200
true 0.500000 10240 0.010000 2 12.556282 0.07376654 320
true 0.500000 10240 0.010000 3 7.7302384 0.114544414 370
true 0.500000 10240 0.010000 5 6.9966173 0.12505288 476
true 0.500000 10240 0.010000 7 8.28688 0.10767879 444
true 0.500000 1024 0.010000 2 11.732362 0.07854003 260
true 0.500000 1024 0.010000 3 21.626 0.04419694 204
true 0.500000 1024 0.010000 5 26.984676 0.03573384 380
true 0.500000 1024 0.010000 7 26.575758 0.036263734 172
true 0.750000 10240 0.000000 2 12.769159 0.07262608 212
true 0.750000 10240 0.000000 3 3.5151007 0.22147901 564
true 0.750000 10240 0.000000 5 6.86334 0.12717243 472
true 0.750000 10240 0.000000 7 9.89373 0.09179592 428
true 0.750000 1024 0.000000 2 23.21272 0.041300606 120
true 0.750000 1024 0.000000 3 44.141273 0.022152675 76
true 0.750000 1024 0.000000 5 32.308968 0.030021945 408
true 0.750000 1024 0.000000 7 22.479902 0.042589616 172
true 0.750000 10240 0.010000 2 17.19035 0.054974206 272
true 0.750000 10240 0.010000 3 20.630413 0.046231203 280
true 0.750000 10240 0.010000 5 18.50574 0.05126696 276
true 0.750000 10240 0.010000 7 5.590453 0.15173464 524
true 0.750000 1024 0.010000 2 42.97628 0.022739531 108
true 0.750000 1024 0.010000 3 17.55572 0.05389174 188
true 0.750000 1024 0.010000 5 12.034016 0.076722324 292
true 0.750000 1024 0.010000 7 15.546327 0.06043638 248
true 1.000000 10240 0.000000 2 13.976021 0.066773415 208
true 1.000000 10240 0.000000 3 7.0699525 0.12391648 416
true 1.000000 10240 0.000000 5 9.432314 0.09585601 416
true 1.000000 10240 0.000000 7 8.476899 0.10551975 432
true 1.000000 1024 0.000000 2 28.579283 0.033807445 132
true 1.000000 1024 0.000000 3 72.939575 0.013524557 128
true 1.000000 1024 0.000000 5 17.2019 0.05493932 368
true 1.000000 1024 0.000000 7 25.249914 0.038095362 140
true 1.000000 10240 0.010000 2 10.120115 0.08992712 344
true 1.000000 10240 0.010000 3 8.833623 0.101691924 396
true 1.000000 10240 0.010000 5 15.503544 0.060593046 236
true 1.000000 10240 0.010000 7 7.634182 0.11581873 440
true 1.000000 1024 0.010000 2 20.097551 0.047398865 192
true 1.000000 1024 0.010000 3 12.04385 0.076664485 288
true 1.000000 1024 0.010000 5 98.203186 0.010080322 52
true 1.000000 1024 0.010000 7 24.330153 0.03947864 188
false 1.000000 10240 0.000000 2 38.338028 0.025420696 12
false 1.000000 10240 0.000000 3 17.616405 0.053716063 304
false 1.000000 10240 0.000000 5 9.92795 0.09150847 264
false 1.000000 10240 0.000000 7 4.396305 0.18531199 492
false 1.000000 1024 0.000000 2 90.262215 0.010957438 136
false 1.000000 1024 0.000000 3 24.294363 0.0395345 168
false 1.000000 1024 0.000000 5 32.049023 0.03025808 180
false 1.000000 1024 0.000000 7 13.894658 0.067138165 296
false 1.000000 10240 0.010000 2 16.978004 0.055623528 260
false 1.000000 10240 0.010000 3 9.496731 0.09526776 448
false 1.000000 10240 0.010000 5 7.1894937 0.12210768 444
false 1.000000 10240 0.010000 7 11.687575 0.07881726 380
false 1.000000 1024 0.010000 2 46.566044 0.0210234 108
false 1.000000 1024 0.010000 3 36.889412 0.026392598 84
false 1.000000 1024 0.010000 5 20.691868 0.046100225 104
false 1.000000 1024 0.010000 7 77.856155 0.012681318 80
true 0.000000 10240 0.000000 2 35.940697 0.027070416 212
true 0.000000 10240 0.000000 3 13.376443 0.06955823 220
true 0.000000 10240 0.000000 5 10.879573 0.08417811 324
true 0.000000 10240 0.000000 7 17.358244 0.05447144 364
true 0.000000 1024 0.000000 2 149.97064 0.0066238046 44
true 0.000000 1024 0.000000 3 22.528675 0.04250133 180
true 0.000000 1024 0.000000 5 45.920094 0.021312831 64
true 0.000000 1024 0.000000 7 6.0026546 0.14280298 476
true 0.000000 10240 0.010000 2 18.487637 0.051314585 248
true 0.000000 10240 0.010000 3 8.706596 0.103022724 400
true 0.000000 10240 0.010000 5 13.518763 0.06887639 192
true 0.000000 10240 0.010000 7 6.318095 0.13664758 500
true 0.000000 1024 0.010000 2 30.10719 0.03214691 240
true 0.000000 1024 0.010000 3 13.000653 0.07142524 276
true 0.000000 1024 0.010000 5 36.718067 0.026512492 160
true 0.000000 1024 0.010000 7 22.777231 0.04205704 200
true 0.250000 10240 0.000000 2 27.28976 0.03534848 108
true 0.250000 10240 0.000000 3 15.679874 0.05995249 248
true 0.250000 10240 0.000000 5 8.724015 0.10283817 400
true 0.250000 10240 0.000000 7 10.534218 0.086698554 336
true 0.250000 1024 0.000000 2 42.59042 0.02294082 38
true 0.250000 1024 0.000000 3 24.633177 0.03901194 88
true 0.250000 1024 0.000000 5 20.622192 0.04624878 192
true 0.250000 1024 0.000000 7 140.54591 0.0070648454 60
true 0.250000 10240 0.010000 2 11.399546 0.08064812 408
true 0.250000 10240 0.010000 3 11.573823 0.079530306 276
true 0.250000 10240 0.010000 5 15.989442 0.05886009 296
true 0.250000 10240 0.010000 7 19.08491 0.049788624 236
true 0.250000 1024 0.010000 2 18.773542 0.050572626 272
true 0.250000 1024 0.010000 3 18.396505 0.05155568 276
true 0.250000 1024 0.010000 5 57.916008 0.016973315 20
true 0.250000 1024 0.010000 7 51.66862 0.018986637 36
true 0.500000 10240 0.000000 2 23.900547 0.040159762 142
true 0.500000 10240 0.000000 3 18.222446 0.052022513 196
true 0.500000 10240 0.000000 5 13.871847 0.06724114 292
true 0.500000 10240 0.000000 7 12.444122 0.07438195 264
true 0.500000 1024 0.000000 2 32.219418 0.030102875 100
true 0.500000 1024 0.000000 3 17.576666 0.053830974 84
true 0.500000 1024 0.000000 5 12.601027 0.073523864 324
true 0.500000 1024 0.000000 7 32.735874 0.029642036 64
true 0.500000 10240 0.010000 2 14.076277 0.066329375 328
true 0.500000 10240 0.010000 3 13.468037 0.06911788 316
true 0.500000 10240 0.010000 5 10.839897 0.08446019 256
true 0.500000 10240 0.010000 7 14.645613 0.063915685 272
true 0.500000 1024 0.010000 2 26.952137 0.03577544 104
true 0.500000 1024 0.010000 3 27.528954 0.03505211 408
true 0.500000 1024 0.010000 5 13.988918 0.066715956 416
true 0.500000 1024 0.010000 7 27.224833 0.035429794 216
true 0.750000 10240 0.000000 2 16.650335 0.05665615 152
true 0.750000 10240 0.000000 3 14.438677 0.06477239 336
true 0.750000 10240 0.000000 5 12.868527 0.072105706 448
true 0.750000 10240 0.000000 7 11.745898 0.07845661 288
true 0.750000 1024 0.000000 2 70.70659 0.01394572 108
true 0.750000 1024 0.000000 3 45.619884 0.021450074 104
true 0.750000 1024 0.000000 5 19.525093 0.04872085 308
true 0.750000 1024 0.000000 7 16.472944 0.05723134 260
true 0.750000 10240 0.010000 2 15.258768 0.061505277 196
true 0.750000 10240 0.010000 3 12.780257 0.07256759 216
true 0.750000 10240 0.010000 5 4.994408 0.16682214 552
true 0.750000 10240 0.010000 7 14.006322 0.06663858 304
true 0.750000 1024 0.010000 2 20.176983 0.04722108 160
true 0.750000 1024 0.010000 3 57.425518 0.017115809 100
true 0.750000 1024 0.010000 5 28.995724 0.033338085 112
true 0.750000 1024 0.010000 7 19.957212 0.04771627 192
true 1.000000 10240 0.000000 2 10.358669 0.08803848 356
true 1.000000 10240 0.000000 3 13.180271 0.07052051 472
true 1.000000 10240 0.000000 5 8.483598 0.10544521 404
true 1.000000 10240 0.000000 7 4.6302648 0.17761154 564
true 1.000000 1024 0.000000 2 67.52889 0.014592385 24
true 1.000000 1024 0.000000 3 25.452543 0.03780355 252
true 1.000000 1024 0.000000 5 30.95931 0.031289786 306
true 1.000000 1024 0.000000 7 7.9461546 0.11177987 392
true 1.000000 10240 0.010000 2 12.382921 0.074722104 236
true 1.000000 10240 0.010000 3 17.50082 0.054051656 108
true 1.000000 10240 0.010000 5 9.748593 0.09303543 432
true 1.000000 10240 0.010000 7 9.863757 0.09204919 316
true 1.000000 1024 0.010000 2 19.65047 0.048425045 268
true 1.000000 1024 0.010000 3 29.133976 0.03318513 152
true 1.000000 1024 0.010000 5 23.140385 0.04142436 104
true 1.000000 1024 0.010000 7 26.575758 0.036263734 172
false 1.000000 10240 0.000000 2 33.12789 0.029301547 124
false 1.000000 10240 0.000000 3 15.543782 0.060445674 288
false 1.000000 10240 0.000000 5 15.204275 0.06171211 228
false 1.000000 10240 0.000000 7 11.062063 0.082904555 292
false 1.000000 1024 0.000000 2 45.05986 0.021710878 48
false 1.000000 1024 0.000000 3 23.968119 0.040051077 236
false 1.000000 1024 0.000000 5 32.90886 0.029490817 172
false 1.000000 1024 0.000000 7 17.353788 0.054484665 164
false 1.000000 10240 0.010000 2 17.441143 0.054226574 168
false 1.000000 10240 0.010000 3 15.393173 0.061001003 364
false 1.000000 10240 0.010000 5 9.165145 0.09837538 320
false 1.000000 10240 0.010000 7 6.9026294 0.12654017 476
false 1.000000 1024 0.010000 2 37.85288 0.025738118 36
false 1.000000 1024 0.010000 3 23.827293 0.040278252 104
false 1.000000 1024 0.010000 5 15.859208 0.05931477 160
false 1.000000 1024 0.010000 7 25.23891 0.038111337 276
true 0.000000 10240 0.000000 2 28.535686 0.03385735 40
true 0.000000 10240 0.000000 3 21.347872 0.04474699 256
true 0.000000 10240 0.000000 5 11.05231 0.08297165 396
true 0.000000 10240 0.000000 7 5.769583 0.14771958 492
true 0.000000 1024 0.000000 2 150.14984 0.006615951 40
true 0.000000 1024 0.000000 3 27.183872 0.035481285 68
true 0.000000 1024 0.000000 5 22.10285 0.043284703 166
true 0.000000 1024 0.000000 7 18.792912 0.05052314 232
true 0.000000 10240 0.010000 2 25.639742 0.037537903 92
true 0.000000 10240 0.010000 3 14.928438 0.0627808 280
true 0.000000 10240 0.010000 5 13.668366 0.068173915 216
true 0.000000 10240 0.010000 7 11.068357 0.08286132 280
true 0.000000 1024 0.010000 2 21.932558 0.043606125 204
true 0.000000 1024 0.010000 3 22.594563 0.042382646 208
true 0.000000 1024 0.010000 5 69.77702 0.014128879 148
true 0.000000 1024 0.010000 7 26.575758 0.036263734 172
true 0.250000 10240 0.000000 2 24.63948 0.03900235 96
true 0.250000 10240 0.000000 3 11.463993 0.08023111 296
true 0.250000 10240 0.000000 5 7.0445085 0.12430841 516
true 0.250000 10240 0.000000 7 21.36322 0.04471628 168
true 0.250000 1024 0.000000 2 34.7299 0.027987763 96
true 0.250000 1024 0.000000 3 24.684126 0.038934555 188
true 0.250000 1024 0.000000 5 58.933025 0.016685292 100
true 0.250000 1024 0.000000 7 83.83304 0.011787861 136
true 0.250000 10240 0.010000 2 21.764048 0.043928917 212
true 0.250000 10240 0.010000 3 10.16534 0.08956288 340
true 0.250000 10240 0.010000 5 15.62558 0.060148276 268
true 0.250000 10240 0.010000 7 27.456636 0.03514119 204
true 0.250000 1024 0.010000 2 45.025753 0.021726966 96
true 0.250000 1024 0.010000 3 45.125782 0.021679848 150
true 0.250000 1024 0.010000 5 14.936464 0.06274918 296
true 0.250000 1024 0.010000 7 82.44723 0.011983622 56
true 0.500000 10240 0.000000 2 17.915812 0.052865826 200
true 0.500000 10240 0.000000 3 15.000985 0.062496156 212
true 0.500000 10240 0.000000 5 13.648776 0.06826509 288
true 0.500000 10240 0.000000 7 13.714156 0.06796176 348
true 0.500000 1024 0.000000 2 28.489721 0.03391012 70
true 0.500000 1024 0.000000 3 57.601078 0.017064532 142
true 0.500000 1024 0.000000 5 42.06613 0.023220103 48
true 0.500000 1024 0.000000 7 18.660759 0.050862737 160
true 0.500000 10240 0.010000 2 13.579487 0.068589516 292
true 0.500000 10240 0.010000 3 4.9944525 0.16682091 524
true 0.500000 10240 0.010000 5 8.8876915 0.10113584 400
true 0.500000 10240 0.010000 7 14.983487 0.06256457 428
true 0.500000 1024 0.010000 2 43.734848 0.022353938 92
true 0.500000 1024 0.010000 3 39.724346 0.024555337 184
true 0.500000 1024 0.010000 5 47.56462 0.020591121 336
true 0.500000 1024 0.010000 7 26.575758 0.036263734 172
true 0.750000 10240 0.000000 2 14.847167 0.06310276 196
true 0.750000 10240 0.000000 3 12.365054 0.07482199 232
true 0.750000 10240 0.000000 5 9.644682 0.093943626 368
true 0.750000 10240 0.000000 7 14.180573 0.06587367 252
true 0.750000 1024 0.000000 2 22.113049 0.043265603 160
true 0.750000 1024 0.000000 3 45.367138 0.021566998 232
true 0.750000 1024 0.000000 5 19.999653 0.047619835 292
true 0.750000 1024 0.000000 7 80.222664 0.012311835 72
true 0.750000 10240 0.010000 2 10.4799795 0.08710817 372
true 0.750000 10240 0.010000 3 6.126631 0.14031877 532
true 0.750000 10240 0.010000 5 7.5053267 0.11757337 472
true 0.750000 10240 0.010000 7 15.8229065 0.05944276 184
true 0.750000 1024 0.010000 2 35.85178 0.027135732 356
true 0.750000 1024 0.010000 3 33.866177 0.028681092 84
true 0.750000 1024 0.010000 5 47.442986 0.020642823 64
true 0.750000 1024 0.010000 7 74.90996 0.013173502 110
true 1.000000 10240 0.000000 2 15.197393 0.061738327 324
true 1.000000 10240 0.000000 3 12.634425 0.07334376 212
true 1.000000 10240 0.000000 5 16.85202 0.05601607 172
true 1.000000 10240 0.000000 7 12.854419 0.07217914 292
true 1.000000 1024 0.000000 2 19.420067 0.048971437 152
true 1.000000 1024 0.000000 3 22.701422 0.04219156 100
true 1.000000 1024 0.000000 5 24.118704 0.03981097 132
true 1.000000 1024 0.000000 7 72.06423 0.013686587 48
true 1.000000 10240 0.010000 2 11.333309 0.08108124 288
true 1.000000 10240 0.010000 3 11.216866 0.08185405 312
true 1.000000 10240 0.010000 5 16.902407 0.05585841 220
true 1.000000 10240 0.010000 7 18.533232 0.051194806 236
true 1.000000 1024 0.010000 2 13.114984 0.0708467 212
